task,regime,seed,role,episode,success,steps,policy_action_steps,stay_steps,expired_chunks,wall_seconds,initial_sha256
bimanual_microwave_cook,rand_full,2,retry,41,false,1100,1100,0,0,149.87346243858337,2898f8a8e8c1f7485a7bd089e463d6a2ed594074b9de97b5864205c055c52d49
bimanual_microwave_cook,rand_full,2,retry,42,false,1100,1100,0,0,157.31430959701538,cd24184f9712f6c0c07cb5647f4ae08a64ded93811d673719258d3b9b1e1d69d
bimanual_microwave_cook,rand_full,2,retry,43,false,1100,1100,0,0,161.01467728614807,42556478168fa2a76e15f94304c94f451b9a0fab9db1c4597107c407067099ac
bimanual_microwave_cook,rand_full,2,retry,44,false,1100,1100,0,0,176.7130343914032,71e59210ef23f7887956a6240283db6cbce4d494c47966f698209ca1d84ed075
bimanual_microwave_cook,rand_full,2,retry,45,false,1100,1100,0,0,169.56454610824585,21874e0ff0e77175457d71bbe7aab10467abbec3db96cce50e6c8a55863b8c8c
bimanual_microwave_cook,rand_full,2,retry,46,false,1100,1100,0,0,155.8144292831421,5073d31e2e92143062e9264828180a5cf63b2f1010c23c5169ed1ab498c4810d
bimanual_microwave_cook,rand_full,2,retry,47,false,1100,1100,0,0,148.1362488269806,cddaf6a3cd95af9fbfe2e2f702a8801142c07e154431ef90860029ba32196d37
bimanual_microwave_cook,rand_full,2,retry,48,false,1100,1100,0,0,155.78317165374756,ff3f1a422c016b43922cd453058a743a6bebcac06d33ec5fa0658ee68851a2fe
bimanual_microwave_cook,rand_full,2,retry,49,false,1100,1100,0,0,156.65374946594238,2d54f1ff5f4bff154c6bf2631ca1e5414e0d1a57a513cf9af47d16838ca375ac
bimanual_microwave_cook,rand_obj,0,retry,0,true,1028,1027,1,0,165.8683319091797,22dcf3c8434da49766022c03eafab93e6ae53faad99b53fa71e845f090e20f07
bimanual_microwave_cook,rand_obj,0,retry,1,false,1100,1100,0,0,178.75407552719116,8f1ad2c69d2cb900423b143c48ba996439c2d8bfcf9d24f9865f987956618913
bimanual_microwave_cook,rand_obj,0,retry,2,false,1100,1100,0,0,168.73386001586914,3e6e861582c0059198d09cfdc1375d483632a25084ec8f2e5c1c60f5a704b9e5
bimanual_microwave_cook,rand_obj,0,retry,3,false,1100,1099,1,0,181.801167011261,98892561aa60c728d93ebf8e1b194c13946e50efd3623b95ad7710fede622e37
bimanual_microwave_cook,rand_obj,0,retry,4,false,1100,1100,0,0,172.0865867137909,9c2b4f91bb01975d125c5e35623ecc3766ae7c344305892c7709e99903c7f616
bimanual_microwave_cook,rand_obj,0,retry,5,false,1100,1100,0,0,162.27968430519104,ede192256b5430852c0b7e76f445c67501cccd7f963c017db8fd7151175f872c
